FECHA,Diseño de la Mezcla,Zona,Volumen (m3),TURNO,Humedad arena (%),Arena (kg),Grava (kg),Cemento (kg),Agua (kg),RHEO 1000 (kg),BASF 719 (kg),Delvo (litros),MasterGlenium 7950,MasterGlenium 7970,Sika PP 48 (kg)-BARCHIP
2/18/2024,DIS_XB915,ZONA_LO8120,6.0,DIA,0.058,9964.7604,0.0,2700.0,646.2396,0.0,0.0,13.5,41.88,0.0,30.0
2/18/2024,DIS_XB915,ZONA_FY0577,6.0,DIA,0.058,9964.7604,0.0,2700.0,646.2396,0.0,0.0,13.5,41.88,0.0,30.0
2/18/2024,DIS_XB915,ZONA_LL9756,4.0,NOCHE ,0.058,6643.1736,0.0,1800.0,430.8264,0.0,0.0,9.0,27.92,0.0,20.0
2/18/2024,DIS_XB915,ZONA_LL9756,6.0,NOCHE ,0.06,9983.9844,0.0,2700.0,627.0156,0.0,0.0,13.5,41.88,0.0,30.0
2/18/2024,DIS_XB915,ZONA_WW9035,3.0,NOCHE ,0.06,4991.9922,0.0,1350.0,313.5078,0.0,0.0,6.75,20.94,0.0,15.0
2/18/2024,DIS_XB915,ZONA_LO3182,3.0,NOCHE ,0.06,4991.9922,0.0,1350.0,313.5078,0.0,0.0,6.75,20.94,0.0,15.0
2/19/2024,DIS_XB915,ZONA_MQ0726,6.0,DIA,0.06,9983.9844,0.0,2700.0,627.0156,0.0,0.0,13.5,41.88,0.0,30.0
2/19/2024,DIS_XB915,ZONA_LO8120,6.0,DIA,0.06,9983.9844,0.0,2700.0,627.0156,0.0,0.0,13.5,41.88,0.0,30.0
2/19/2024,DIS_XB915,ZONA_LO8120,6.0,DIA,0.058,9964.7604,0.0,2700.0,646.2396,0.0,0.0,13.5,41.88,0.0,30.0
2/19/2024,DIS_XB915,ZONA_LL9756,5.0,DIA,0.058,8303.967,0.0,2250.0,538.533,0.0,0.0,11.25,34.9,0.0,25.0
2/19/2024,DIS_MU573,ZONA_SI7507,2.5,DIA,0.058,2609.89225,2087.0075,900.0,268.10025,5.4,5.4,0.0,0.0,0.0,0.0
2/19/2024,DIS_XB915,ZONA_TO0092,5.0,NOCHE ,0.055,8279.937,0.0,2250.0,562.563,0.0,0.0,11.25,34.9,0.0,25.0
2/19/2024,DIS_XB915,ZONA_HD9614,4.0,NOCHE ,0.055,6623.9496,0.0,1800.0,450.0504,0.0,0.0,9.0,27.92,0.0,20.0
2/20/2024,DIS_XB915,ZONA_HD9614,3.0,DIA,0.055,4967.9622,0.0,1350.0,337.5378,0.0,0.0,6.75,20.94,0.0,15.0
2/20/2024,DIS_XB915,ZONA_EN6949,3.0,DIA,0.055,4967.9622,0.0,1350.0,337.5378,0.0,0.0,6.75,20.94,0.0,15.0
2/20/2024,DIS_XB915,ZONA_EN6949,6.0,DIA,0.055,9935.9244,0.0,2700.0,675.0756,0.0,0.0,13.5,41.88,0.0,30.0
2/21/2024,DIS_XB915,ZONA_BN0729,6.0,NOCHE ,0.055,9935.9244,0.0,2700.0,675.0756,0.0,0.0,13.5,41.88,0.0,30.0
2/21/2024,DIS_XB915,ZONA_GZ1637,6.0,NOCHE ,0.055,9935.9244,0.0,2700.0,675.0756,0.0,0.0,13.5,41.88,0.0,30.0
2/22/2024,DIS_UE958,ZONA_CP7271,5.0,DIA,0.055,4879.064,3912.195,2200.0,759.741,13.2,13.2,0.0,0.0,0.0,0.0
2/22/2024,DIS_UE958,ZONA_CP7271,4.0,DIA,0.055,3903.2512,3129.756,1760.0,607.7928,10.56,10.56,0.0,0.0,0.0,0.0
2/22/2024,DIS_UE958,ZONA_CP7271,4.0,DIA,0.055,3903.2512,3129.756,1760.0,607.7928,10.56,10.56,0.0,0.0,0.0,0.0
2/22/2024,DIS_XB915,ZONA_BN0729,6.0,DIA,0.055,9935.9244,0.0,2700.0,675.0756,0.0,0.0,13.5,41.88,0.0,30.0
2/22/2024,DIS_XB915,ZONA_WW9035,3.0,DIA,0.047,4929.5142,0.0,1350.0,375.9858,0.0,0.0,6.75,20.94,0.0,15.0
2/22/2024,DIS_XB915,ZONA_MQ0726,6.0,NOCHE ,0.047,9859.0284,0.0,2700.0,751.9716,0.0,0.0,13.5,41.88,0.0,30.0
2/23/2024,DIS_XB915,ZONA_HU3313,6.0,DIA,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
2/23/2024,DIS_XB915,ZONA_HU3313,6.0,DIA,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
2/23/2024,DIS_XB915,ZONA_MQ0726,6.0,DIA,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
2/23/2024,DIS_YV593,ZONA_NS1924,1.0,DIA,0.04,1078.8033,809.628,320.0,150.5687,1.92,1.92,0.0,0.0,0.0,0.0
2/24/2024,DIS_XB915,ZONA_HU3313,6.0,DIA,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
2/24/2024,DIS_MU573,ZONA_NS1924,4.0,DIA,0.04,4103.3236,3339.212,1440.0,501.4644,8.64,8.64,0.0,0.0,0.0,0.0
2/24/2024,DIS_UE958,ZONA_WV6777,2.0,NOCHE ,0.043,1928.9696,1564.878,880.0,326.5524,5.28,5.28,0.0,0.0,0.0,0.0
2/24/2024,DIS_XB915,ZONA_MQ0726,6.0,NOCHE ,0.043,9820.5804,0.0,2700.0,790.4196,0.0,0.0,13.5,41.88,0.0,30.0
2/24/2024,DIS_XB915,ZONA_EN6949,6.0,NOCHE ,0.043,9820.5804,0.0,2700.0,790.4196,0.0,0.0,13.5,41.88,0.0,30.0
2/25/2024,DIS_XB915,ZONA_NT6037,6.0,DIA,0.043,9820.5804,0.0,2700.0,790.4196,0.0,0.0,13.5,41.88,0.0,30.0
2/25/2024,DIS_XB915,ZONA_CY4066,6.0,DIA,0.043,9820.5804,0.0,2700.0,790.4196,0.0,0.0,13.5,41.88,0.0,30.0
2/25/2024,DIS_XB915,ZONA_NT6037,3.5,DIA,0.04,5711.8509,0.0,1575.0,477.8991,0.0,0.0,7.875,24.43,0.0,17.5
2/25/2024,DIS_XB915,ZONA_MQ0726,6.0,NOCHE ,0.048,9868.6404,0.0,2700.0,742.3596,0.0,0.0,13.5,41.88,0.0,30.0
2/26/2024,DIS_XB915,ZONA_NA5283,6.0,DIA,0.045,9839.8044,0.0,2700.0,771.1956,0.0,0.0,13.5,41.88,0.0,30.0
2/26/2024,DIS_XB915,ZONA_HD3706,8.0,DIA,0.045,13119.7392,0.0,3600.0,1028.2608,0.0,0.0,18.0,55.84,0.0,40.0
2/26/2024,DIS_XB915,ZONA_HD3706,6.0,DIA,0.045,9839.8044,0.0,2700.0,771.1956,0.0,0.0,13.5,41.88,0.0,30.0
2/26/2024,DIS_MU573,ZONA_ME5340,3.5,DIA,0.045,3608.03065,2921.8105,1260.0,421.15885,7.56,7.56,0.0,0.0,0.0,0.0
2/26/2024,DIS_XB915,ZONA_KP8567,6.0,DIA,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
2/26/2024,DIS_MU573,ZONA_JO8260,4.0,DIA,0.04,4103.3236,3339.212,1440.0,501.4644,8.64,8.64,0.0,0.0,0.0,0.0
2/26/2024,DIS_UE958,ZONA_HD3706,8.0,NOCHE ,0.044,7723.4304,6259.512,3520.0,1298.6576,21.12,21.12,0.0,0.0,0.0,0.0
2/26/2024,DIS_UE958,ZONA_HD3706,8.0,NOCHE ,0.044,7723.4304,6259.512,3520.0,1298.6576,21.12,21.12,0.0,0.0,0.0,0.0
2/26/2024,DIS_UE958,ZONA_HD3706,8.0,NOCHE ,0.044,7723.4304,6259.512,3520.0,1298.6576,21.12,21.12,0.0,0.0,0.0,0.0
2/26/2024,DIS_UE958,ZONA_HD3706,4.0,NOCHE ,0.044,3861.7152,3129.756,1760.0,649.3288,10.56,10.56,0.0,0.0,0.0,0.0
2/26/2024,DIS_XB915,ZONA_GU6296,6.0,NOCHE ,0.044,9830.1924,0.0,2700.0,780.8076,0.0,0.0,13.5,41.88,0.0,30.0
2/26/2024,DIS_XB915,ZONA_GU6296,6.0,NOCHE ,0.044,9830.1924,0.0,2700.0,780.8076,0.0,0.0,13.5,41.88,0.0,30.0
2/27/2024,DIS_XB915,ZONA_CY4066,6.0,DIA,0.044,9830.1924,0.0,2700.0,780.8076,0.0,0.0,13.5,41.88,0.0,30.0
2/27/2024,DIS_XB915,ZONA_CY4066,6.0,DIA,0.044,9830.1924,0.0,2700.0,780.8076,0.0,0.0,13.5,41.88,0.0,30.0
2/27/2024,DIS_XB915,ZONA_DF6385,5.0,DIA,0.044,8191.827,0.0,2250.0,650.673,0.0,0.0,11.25,34.9,0.0,25.0
2/27/2024,DIS_MU573,ZONA_JO8260,5.0,NOCHE ,0.044,5149.2945,4174.015,1800.0,606.6905,10.8,10.8,0.0,0.0,0.0,0.0
2/27/2024,DIS_XB915,ZONA_CY4066,6.0,NOCHE ,0.044,9830.1924,0.0,2700.0,780.8076,0.0,0.0,13.5,41.88,0.0,30.0
2/27/2024,DIS_XB915,ZONA_LO8120,4.0,NOCHE ,0.044,6553.4616,0.0,1800.0,520.5384,0.0,0.0,9.0,27.92,0.0,20.0
2/28/2024,DIS_YV593,ZONA_HD3706,4.0,DIA,0.04,4315.2132,3238.512,1280.0,602.2748,7.68,7.68,0.0,0.0,0.0,0.0
2/28/2024,DIS_XB915,ZONA_DE6994,4.0,DIA,0.04,6527.8296,0.0,1800.0,546.1704,0.0,0.0,9.0,27.92,0.0,20.0
2/28/2024,DIS_YV593,ZONA_HD3706,4.0,DIA,0.04,4315.2132,3238.512,1280.0,602.2748,7.68,7.68,0.0,0.0,0.0,0.0
2/28/2024,DIS_YV593,ZONA_HD3706,4.0,DIA,0.04,4315.2132,3238.512,1280.0,602.2748,7.68,7.68,0.0,0.0,0.0,0.0
2/28/2024,DIS_XB915,ZONA_XE6439,6.0,DIA,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
2/28/2024,DIS_XB915,ZONA_MQ0726,6.0,NOCHE ,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
2/28/2024,DIS_XB915,ZONA_MQ0726,2.0,NOCHE ,0.04,3263.9148,0.0,900.0,273.0852,0.0,0.0,4.5,13.96,0.0,10.0
2/29/2024,DIS_XB915,ZONA_NT6037,6.0,DIA,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
2/29/2024,DIS_XB915,ZONA_MQ0726,6.0,DIA,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
2/29/2024,DIS_XB915,ZONA_OE5176,2.0,DIA,0.045,3279.9348,0.0,900.0,257.0652,0.0,0.0,4.5,13.96,0.0,10.0
2/29/2024,DIS_JN153,ZONA_WB4132,6.0,DIA,0.045,6068.4936,4918.188,2340.0,878.3184,16.38,12.0,0.0,0.0,0.0,0.0
2/29/2024,DIS_JN153,ZONA_WB4132,6.0,DIA,0.045,6068.4936,4918.188,2340.0,878.3184,16.38,12.0,0.0,0.0,0.0,0.0
2/29/2024,DIS_JN153,ZONA_WB4132,6.0,DIA,0.045,6068.4936,4918.188,2340.0,878.3184,16.38,12.0,0.0,0.0,0.0,0.0
2/29/2024,DIS_JN153,ZONA_WB4132,3.0,DIA,0.045,3034.2468,2459.094,1170.0,439.1592,8.19,6.0,0.0,0.0,0.0,0.0
2/29/2024,DIS_YV593,ZONA_HD3706,5.0,DIA,0.045,5420.4915,4048.14,1600.0,726.3685,9.6,9.6,0.0,0.0,0.0,0.0
2/29/2024,DIS_YV593,ZONA_HD3706,3.0,DIA,0.045,3252.2949,2428.884,960.0,435.8211,5.76,5.76,0.0,0.0,0.0,0.0
2/29/2024,DIS_XB915,ZONA_CY4066,6.0,DIA,0.045,9839.8044,0.0,2700.0,771.1956,0.0,0.0,13.5,41.88,0.0,30.0
2/29/2024,DIS_XB915,ZONA_XE6439,6.0,NOCHE ,0.046,9849.4164,0.0,2700.0,761.5836,0.0,0.0,13.5,41.88,0.0,30.0
2/29/2024,DIS_XB915,ZONA_OG2033,5.0,NOCHE ,0.046,8207.847,0.0,2250.0,634.653,0.0,0.0,11.25,34.9,0.0,25.0
3/1/2024,DIS_XB915,ZONA_NA5283,6.0,DIA,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
3/1/2024,DIS_BI322,ZONA_TP6702,6.0,DIA,0.04,6154.9854,5008.818,2160.0,752.1966,12.96,12.96,0.0,0.0,0.0,0.0
3/1/2024,DIS_MU573,ZONA_WB4132,3.0,DIA,0.04,3077.4927,2504.409,1080.0,376.0983,6.48,6.48,0.0,0.0,0.0,0.0
3/1/2024,DIS_BI322,ZONA_WA1855,3.0,NOCHE ,0.05,3107.7027,2504.409,1080.0,345.8883,6.48,6.48,0.0,0.0,0.0,0.0
3/2/2024,DIS_MU573,ZONA_CR7598,2.5,DIA,0.04,2564.57725,2087.0075,900.0,313.41525,5.4,5.4,0.0,0.0,0.0,0.0
3/2/2024,DIS_XB915,ZONA_OV5718,6.0,NOCHE ,0.051,9897.4764,0.0,2700.0,713.5236,0.0,0.0,13.5,41.88,0.0,30.0
3/2/2024,DIS_XB915,ZONA_OV5718,3.0,NOCHE ,0.051,4948.7382,0.0,1350.0,356.7618,0.0,0.0,6.75,20.94,0.0,15.0
3/3/2024,DIS_XB915,ZONA_OB5949,6.0,DIA,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
3/3/2024,DIS_IO769,ZONA_GA5942,1.5,DIA,0.04,1844.35635,1232.568,315.0,187.52565,2.52,1.89,0.0,0.0,0.0,0.0
3/3/2024,DIS_XB915,ZONA_OB5949,6.0,DIA,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
3/3/2024,DIS_XB915,ZONA_OG2033,6.0,DIA,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
3/3/2024,DIS_XB915,ZONA_HK1481,6.0,NOCHE ,0.045,9839.8044,0.0,2700.0,771.1956,0.0,0.0,13.5,41.88,0.0,30.0
3/3/2024,DIS_XB915,ZONA_MD9271,6.0,NOCHE ,0.045,9839.8044,0.0,2700.0,771.1956,0.0,0.0,13.5,41.88,0.0,30.0
3/3/2024,DIS_BI322,ZONA_WP6729,3.0,NOCHE ,0.045,3092.5977,2504.409,1080.0,360.9933,6.48,6.48,0.0,0.0,0.0,0.0
3/4/2024,DIS_JN153,ZONA_WB4132,6.0,DIA,0.05,6098.1336,4918.188,2340.0,848.6784,16.38,12.0,0.0,0.0,0.0,0.0
3/4/2024,DIS_XB915,ZONA_JV7411,6.0,DIA,0.05,9887.8644,0.0,2700.0,723.1356,0.0,0.0,13.5,41.88,0.0,30.0
3/4/2024,DIS_JN153,ZONA_WB4132,6.0,DIA,0.05,6098.1336,4918.188,2340.0,848.6784,16.38,12.0,0.0,0.0,0.0,0.0
3/4/2024,DIS_JN153,ZONA_WB4132,6.0,DIA,0.05,6098.1336,4918.188,2340.0,848.6784,16.38,12.0,0.0,0.0,0.0,0.0
3/4/2024,DIS_JN153,ZONA_WB4132,6.0,DIA,0.05,6098.1336,4918.188,2340.0,848.6784,16.38,12.0,0.0,0.0,0.0,0.0
3/4/2024,DIS_JN153,ZONA_WB4132,6.0,DIA,0.05,6098.1336,4918.188,2340.0,848.6784,16.38,12.0,0.0,0.0,0.0,0.0
3/4/2024,DIS_JN153,ZONA_WB4132,6.0,DIA,0.05,6098.1336,4918.188,2340.0,848.6784,16.38,12.0,0.0,0.0,0.0,0.0
3/4/2024,DIS_JN153,ZONA_WB4132,6.0,DIA,0.05,6098.1336,4918.188,2340.0,848.6784,16.38,12.0,0.0,0.0,0.0,0.0
3/4/2024,DIS_JN153,ZONA_WB4132,6.0,DIA,0.05,6098.1336,4918.188,2340.0,848.6784,16.38,12.0,0.0,0.0,0.0,0.0
3/4/2024,DIS_JN153,ZONA_WB4132,6.0,DIA,0.05,6098.1336,4918.188,2340.0,848.6784,16.38,12.0,0.0,0.0,0.0,0.0
3/4/2024,DIS_JN153,ZONA_WB4132,6.0,DIA,0.05,6098.1336,4918.188,2340.0,848.6784,16.38,12.0,0.0,0.0,0.0,0.0
3/4/2024,DIS_JN153,ZONA_WB4132,6.0,DIA,0.05,6098.1336,4918.188,2340.0,848.6784,16.38,12.0,0.0,0.0,0.0,0.0
3/4/2024,DIS_JN153,ZONA_WB4132,6.0,DIA,0.05,6098.1336,4918.188,2340.0,848.6784,16.38,12.0,0.0,0.0,0.0,0.0
3/4/2024,DIS_XB915,ZONA_OV5718,6.0,DIA,0.05,9887.8644,0.0,2700.0,723.1356,0.0,0.0,13.5,41.88,0.0,30.0
3/4/2024,DIS_JN153,ZONA_WB4132,6.0,DIA,0.05,6098.1336,4918.188,2340.0,848.6784,16.38,12.0,0.0,0.0,0.0,0.0
3/4/2024,DIS_JN153,ZONA_WB4132,6.0,DIA,0.05,6098.1336,4918.188,2340.0,848.6784,16.38,12.0,0.0,0.0,0.0,0.0
3/4/2024,DIS_JN153,ZONA_WB4132,6.0,DIA,0.05,6098.1336,4918.188,2340.0,848.6784,16.38,12.0,0.0,0.0,0.0,0.0
3/4/2024,DIS_XB915,ZONA_RJ2517,5.0,DIA,0.045,8199.837,0.0,2250.0,642.663,0.0,0.0,11.25,34.9,0.0,25.0
3/4/2024,DIS_BI322,ZONA_IS1721,6.0,NOCHE ,0.05,6215.4054,5008.818,2160.0,691.7766,12.96,12.96,0.0,0.0,0.0,0.0
3/4/2024,DIS_XB915,ZONA_OG2033,5.0,NOCHE ,0.05,8239.887,0.0,2250.0,602.613,0.0,0.0,11.25,34.9,0.0,25.0
3/5/2024,DIS_XB915,ZONA_MD9271,6.0,DIA,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
3/5/2024,DIS_XB915,ZONA_EI3672,6.0,DIA,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
3/5/2024,DIS_XB915,ZONA_OL6703,6.0,NOCHE ,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
3/5/2024,DIS_XB915,ZONA_CY4066,2.0,NOCHE ,0.04,3263.9148,0.0,900.0,273.0852,0.0,0.0,4.5,13.96,0.0,10.0
3/5/2024,DIS_XB915,ZONA_OL6703,4.0,NOCHE ,0.04,6527.8296,0.0,1800.0,546.1704,0.0,0.0,9.0,27.92,0.0,20.0
3/5/2024,DIS_XB915,ZONA_CY4066,3.0,NOCHE ,0.04,4895.8722,0.0,1350.0,409.6278,0.0,0.0,6.75,20.94,0.0,15.0
3/6/2024,DIS_XB915,ZONA_GM7575,6.0,DIA,0.05,9887.8644,0.0,2700.0,723.1356,0.0,0.0,13.5,41.88,0.0,30.0
3/6/2024,DIS_XB915,ZONA_GM7575,4.0,DIA,0.05,6591.9096,0.0,1800.0,482.0904,0.0,0.0,9.0,27.92,0.0,20.0
3/6/2024,DIS_YV593,ZONA_NS1924,1.5,NOCHE ,0.048,1630.91295,1214.442,480.0,213.14505,2.88,2.88,0.0,0.0,0.0,0.0
3/6/2024,DIS_XB915,ZONA_MQ0726,5.0,NOCHE ,0.048,8223.867,0.0,2250.0,618.633,0.0,0.0,11.25,34.9,0.0,25.0
3/6/2024,DIS_XB915,ZONA_MQ0726,5.0,NOCHE ,0.048,8223.867,0.0,2250.0,618.633,0.0,0.0,11.25,34.9,0.0,25.0
3/6/2024,DIS_BI322,ZONA_IS1721,2.0,NOCHE ,0.048,2067.7738,1669.606,720.0,234.6202,4.32,4.32,0.0,0.0,0.0,0.0
3/7/2024,DIS_XB915,ZONA_PC4546,2.0,DIA,0.054,3308.7708,0.0,900.0,228.2292,0.0,0.0,4.5,13.96,0.0,10.0
3/7/2024,DIS_XB915,ZONA_GM7575,6.0,NOCHE ,0.062,10003.2084,0.0,2700.0,607.7916,0.0,0.0,13.5,41.88,0.0,30.0
3/7/2024,DIS_XB915,ZONA_CF5692,6.0,NOCHE ,0.062,10003.2084,0.0,2700.0,607.7916,0.0,0.0,13.5,41.88,0.0,30.0
3/8/2024,DIS_XB915,ZONA_JT0240,6.0,DIA,0.055,9935.9244,0.0,2700.0,675.0756,0.0,0.0,13.5,41.88,0.0,30.0
3/8/2024,DIS_XB915,ZONA_CF5692,3.5,DIA,0.055,5795.9559,0.0,1575.0,393.7941,0.0,0.0,7.875,24.43,0.0,17.5
3/8/2024,DIS_YV593,ZONA_WB4132,4.0,DIA,0.06,4399.9332,3238.512,1280.0,517.5548,7.68,7.68,0.0,0.0,0.0,0.0
3/8/2024,DIS_XB915,ZONA_NK0048,6.0,DIA,0.06,9983.9844,0.0,2700.0,627.0156,0.0,0.0,13.5,41.88,0.0,30.0
3/8/2024,DIS_XB915,ZONA_OJ9741,3.0,NOCHE ,0.066,5020.8282,0.0,1350.0,284.6718,0.0,0.0,6.75,20.94,0.0,15.0
3/8/2024,DIS_XB915,ZONA_PP8279,6.0,NOCHE ,0.06,9983.9844,0.0,2700.0,627.0156,0.0,0.0,13.5,41.88,0.0,30.0
3/8/2024,DIS_XB915,ZONA_NK0048,6.0,NOCHE ,0.06,9983.9844,0.0,2700.0,627.0156,0.0,0.0,13.5,41.88,0.0,30.0
3/8/2024,DIS_BI322,ZONA_KV8806,3.0,NOCHE ,0.06,3137.9127,2504.409,1080.0,315.6783,6.48,6.48,0.0,0.0,0.0,0.0
3/9/2024,DIS_XB915,ZONA_AX2615,6.0,DIA,0.055,9935.9244,0.0,2700.0,675.0756,0.0,0.0,13.5,41.88,0.0,30.0
3/9/2024,DIS_XB915,ZONA_EI3672,6.0,DIA,0.052,9907.0884,0.0,2700.0,703.9116,0.0,0.0,13.5,41.88,0.0,30.0
3/9/2024,DIS_XB915,ZONA_MQ0726,6.0,NOCHE ,0.058,9964.7604,0.0,2700.0,646.2396,0.0,0.0,13.5,41.88,0.0,30.0
3/9/2024,DIS_XB915,ZONA_MQ0726,6.0,NOCHE ,0.058,9964.7604,0.0,2700.0,646.2396,0.0,0.0,13.5,41.88,0.0,30.0
3/9/2024,DIS_XB915,ZONA_DL1186,2.0,NOCHE ,0.058,3321.5868,0.0,900.0,215.4132,0.0,0.0,4.5,13.96,0.0,10.0
3/10/2024,DIS_XB915,ZONA_PP8279,6.0,DIA,0.058,9964.7604,0.0,2700.0,646.2396,0.0,0.0,13.5,41.88,0.0,30.0
3/10/2024,DIS_XB915,ZONA_PP8279,4.0,DIA,0.058,6643.1736,0.0,1800.0,430.8264,0.0,0.0,9.0,27.92,0.0,20.0
3/10/2024,DIS_XB915,ZONA_AJ4295,6.0,DIA,0.06,9983.9844,0.0,2700.0,627.0156,0.0,0.0,13.5,41.88,0.0,30.0
3/10/2024,DIS_XB915,ZONA_AJ4295,3.0,DIA,0.06,4991.9922,0.0,1350.0,313.5078,0.0,0.0,6.75,20.94,0.0,15.0
3/10/2024,DIS_XB915,ZONA_HU5767,6.0,NOCHE ,0.06,9983.9844,0.0,2700.0,627.0156,0.0,0.0,13.5,41.88,0.0,30.0
3/10/2024,DIS_XB915,ZONA_PF3270,3.0,NOCHE ,0.06,4991.9922,0.0,1350.0,313.5078,0.0,0.0,6.75,20.94,0.0,15.0
3/11/2024,DIS_XB915,ZONA_NQ5086,2.0,DIA,0.056,3315.1788,0.0,900.0,221.8212,0.0,0.0,4.5,13.96,0.0,10.0
3/11/2024,DIS_XB915,ZONA_VB7371,4.0,DIA,0.056,6630.3576,0.0,1800.0,443.6424,0.0,0.0,9.0,27.92,0.0,20.0
3/11/2024,DIS_BI322,ZONA_WA1855,3.0,DIA,0.054,3119.7867,2504.409,1080.0,333.8043,6.48,6.48,0.0,0.0,0.0,0.0
3/11/2024,DIS_XB915,ZONA_VX0316,6.0,DIA,0.058,9964.7604,0.0,2700.0,646.2396,0.0,0.0,13.5,41.88,0.0,30.0
3/11/2024,DIS_BI322,ZONA_WA1855,4.0,NOCHE ,0.058,4175.8276,3339.212,1440.0,428.9604,8.64,8.64,0.0,0.0,0.0,0.0
3/11/2024,DIS_XB915,ZONA_QJ3408,6.0,NOCHE ,0.058,9964.7604,0.0,2700.0,646.2396,0.0,0.0,13.5,41.88,0.0,30.0
3/11/2024,DIS_XB915,ZONA_VY5878,2.0,NOCHE ,0.058,3321.5868,0.0,900.0,215.4132,0.0,0.0,4.5,13.96,0.0,10.0
3/12/2024,DIS_XB915,ZONA_HD9614,6.0,DIA,0.06,9983.9844,0.0,2700.0,627.0156,0.0,0.0,13.5,41.88,0.0,30.0
3/12/2024,DIS_BI322,ZONA_WA1855,5.0,DIA,0.06,5229.8545,4174.015,1800.0,526.1305,10.8,10.8,0.0,0.0,0.0,0.0
3/12/2024,DIS_XB915,ZONA_HD9614,3.0,DIA,0.06,4991.9922,0.0,1350.0,313.5078,0.0,0.0,6.75,20.94,0.0,15.0
3/12/2024,DIS_XB915,ZONA_VC4854,1.0,DIA,0.06,1663.9974,0.0,450.0,104.5026,0.0,0.0,2.25,6.98,0.0,5.0
3/12/2024,DIS_YV593,ZONA_WV6777,2.0,NOCHE ,0.058,2195.7306,1619.256,640.0,263.0134,3.84,3.84,0.0,0.0,0.0,0.0
3/12/2024,DIS_XB915,ZONA_OV5718,6.0,NOCHE ,0.058,9964.7604,0.0,2700.0,646.2396,0.0,0.0,13.5,41.88,0.0,30.0
3/12/2024,DIS_XB915,ZONA_OV5718,6.0,NOCHE ,0.058,9964.7604,0.0,2700.0,646.2396,0.0,0.0,13.5,41.88,0.0,30.0
3/13/2024,DIS_MU573,ZONA_WV6777,2.0,DIA,0.065,2102.0118,1669.606,720.0,200.3822,4.32,4.32,0.0,0.0,0.0,0.0
3/13/2024,DIS_XB915,ZONA_RR0648,6.0,DIA,0.065,10032.0444,0.0,2700.0,578.9556,0.0,0.0,13.5,41.88,0.0,30.0
3/13/2024,DIS_XB915,ZONA_XH3746,6.0,NOCHE ,0.06,9983.9844,0.0,2700.0,627.0156,0.0,0.0,13.5,41.88,0.0,30.0
3/13/2024,DIS_BI322,ZONA_QQ9963,2.0,NOCHE ,0.06,2091.9418,1669.606,720.0,210.4522,4.32,4.32,0.0,0.0,0.0,0.0
3/13/2024,DIS_XB915,ZONA_QE4958,6.0,NOCHE ,0.056,9945.5364,0.0,2700.0,665.4636,0.0,0.0,13.5,41.88,0.0,30.0
3/13/2024,DIS_BI322,ZONA_WA1855,4.0,NOCHE ,0.056,4167.7716,3339.212,1440.0,437.0164,8.64,8.64,0.0,0.0,0.0,0.0
3/14/2024,DIS_YV593,ZONA_AO8320,2.0,DIA,0.055,2189.3766,1619.256,640.0,269.3674,3.84,3.84,0.0,0.0,0.0,0.0
3/14/2024,DIS_YV593,ZONA_AO8320,1.0,DIA,0.058,1097.8653,809.628,320.0,131.5067,1.92,1.92,0.0,0.0,0.0,0.0
3/14/2024,DIS_XB915,ZONA_HD9614,6.0,DIA,0.06,9983.9844,0.0,2700.0,627.0156,0.0,0.0,13.5,41.88,0.0,30.0
3/14/2024,DIS_XB915,ZONA_PP8279,4.0,DIA,0.06,6655.9896,0.0,1800.0,418.0104,0.0,0.0,9.0,27.92,0.0,20.0
3/14/2024,DIS_XB915,ZONA_XH3746,6.0,NOCHE ,0.058,9964.7604,0.0,2700.0,646.2396,0.0,0.0,13.5,41.88,0.0,30.0
3/14/2024,DIS_XB915,ZONA_QE4958,6.0,NOCHE ,0.058,9964.7604,0.0,2700.0,646.2396,0.0,0.0,13.5,41.88,0.0,30.0
