FECHA,Diseño de la Mezcla,Zona,Volumen (m3),TURNO,Humedad arena (%),Arena (kg),Grava (kg),Cemento (kg),Agua (kg),RHEO 1000 (kg),BASF 719 (kg),Delvo (litros),MasterGlenium 7950,MasterGlenium 7970,Sika PP 48 (kg)-BARCHIP
1/20/2024,DIS_XB915,ZONA_VK9496,3,DIA,0.062,5001.6042,0,1350,303.8958,0,0,6.75,20.94,0,15
1/20/2024,DIS_XB915,ZONA_HG4619,2.5,NOCHE ,0.07,4200.0435,0,1125,221.2065,0,0,0,17.45,0,0
1/20/2024,DIS_XB915,ZONA_YE1052,6,NOCHE ,0.07,10080.1044,0,2700,530.8956,0,0,13.5,41.88,0,30
1/20/2024,DIS_XB915,ZONA_YE1052,4,NOCHE ,0.07,6720.0696,0,1800,353.9304,0,0,9,27.92,0,20
1/20/2024,DIS_XB915,ZONA_MQ0726,6,NOCHE ,0.07,10080.1044,0,2700,530.8956,0,0,13.5,41.88,0,30
1/20/2024,DIS_XB915,ZONA_DK3929,4,NOCHE ,0.07,6720.0696,0,1800,353.9304,0,0,9,27.92,0,20
1/20/2024,DIS_XB915,ZONA_MQ0726,2,NOCHE ,0.07,3360.0348,0,900,176.9652,0,0,4.5,13.96,0,10
1/21/2024,DIS_XB915,ZONA_KZ9739,6,DIA,0.072,10099.3284,0,2700,511.6716,0,0,13.5,41.88,0,30
1/21/2024,DIS_XB915,ZONA_DK3929,6,DIA,0.07,10080.1044,0,2700,530.8956,0,0,13.5,41.88,0,30
1/21/2024,DIS_XB915,ZONA_VK9496,6,DIA,0.065,10032.0444,0,2700,578.9556,0,0,13.5,41.88,0,30
1/21/2024,DIS_XB915,ZONA_VK9496,6,DIA,0.065,10032.0444,0,2700,578.9556,0,0,13.5,41.88,0,30
1/21/2024,DIS_XB915,ZONA_SW1866,6,NOCHE ,0.063,10012.8204,0,2700,598.1796,0,0,13.5,41.88,0,30
1/21/2024,DIS_XB915,ZONA_SW1866,3,NOCHE ,0.063,5006.4102,0,1350,299.0898,0,0,6.75,20.94,0,15
1/21/2024,DIS_XB915,ZONA_BQ9418,3,NOCHE ,0.063,5006.4102,0,1350,299.0898,0,0,6.75,20.94,0,15
1/22/2024,DIS_XB915,ZONA_EN6949,6,DIA,0.061,9993.5964,0,2700,617.4036,0,0,13.5,41.88,0,30
1/22/2024,DIS_YL594,ZONA_RB4026,7,DIA,0.061,8842.6485,5265.603,1960,703.7485,0,0,0,9.8,0,0
1/22/2024,DIS_XB915,ZONA_KZ9739,5,DIA,0.058,8303.967,0,2250,538.533,0,0,11.25,34.9,0,25
1/22/2024,DIS_XB915,ZONA_EN6949,6,DIA,0.058,9964.7604,0,2700,646.2396,0,0,13.5,41.88,0,30
1/22/2024,DIS_XB915,ZONA_KZ9739,6,NOCHE ,0.062,10003.2084,0,2700,607.7916,0,0,13.5,41.88,0,30
1/22/2024,DIS_XB915,ZONA_KZ9739,6,NOCHE ,0.062,10003.2084,0,2700,607.7916,0,0,13.5,41.88,0,30
1/23/2024,DIS_XB915,ZONA_DK3929,5,DIA,0.065,8360.037,0,2250,482.463,0,0,11.25,34.9,0,25
1/23/2024,DIS_NX500,ZONA_SI7507,5,DIA,0.06,5489.5295,4380.45,1600,533.0205,0,0,0,7.35,0,0
1/23/2024,DIS_NX500,ZONA_SI7507,6,DIA,0.055,6555.7254,5256.54,1920,671.3346,0,0,0,8.82,0,0
1/23/2024,DIS_XB915,ZONA_RN8713,6,DIA,0.055,9935.9244,0,2700,675.0756,0,0,13.5,41.88,0,30
1/23/2024,DIS_XB915,ZONA_MQ0726,6,DIA,0.055,9935.9244,0,2700,675.0756,0,0,13.5,41.88,0,30
1/23/2024,DIS_NX500,ZONA_SI7507,3,DIA,0.055,3277.8627,2628.27,960,335.6673,0,0,0,4.41,0,0
1/23/2024,DIS_XB915,ZONA_YE1052,6,NOCHE ,0.0525,9911.8944,0,2700,699.1056,0,0,13.5,41.88,0,30
1/23/2024,DIS_YV593,ZONA_NS1924,3.5,NOCHE ,0.0525,3822.1428,2833.698,1120,480.6592,6.72,6.72,0,0,0,0
1/23/2024,DIS_XB915,ZONA_MU4918,6,NOCHE ,0.0525,9911.8944,0,2700,699.1056,0,0,13.5,41.88,0,30
1/23/2024,DIS_XB915,ZONA_MU4918,6,NOCHE ,0.0525,9911.8944,0,2700,699.1056,0,0,13.5,41.88,0,30
1/23/2024,DIS_XB915,ZONA_XE5461,6,NOCHE ,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
1/23/2024,DIS_XB915,ZONA_FC2606,6,NOCHE ,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
1/24/2024,DIS_XB915,ZONA_SW1866,6,DIA,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
1/24/2024,DIS_XB915,ZONA_SW1866,3,DIA,0.06,4991.9922,0,1350,313.5078,0,0,6.75,20.94,0,15
1/24/2024,DIS_XB915,ZONA_GK7566,3,DIA,0.06,4991.9922,0,1350,313.5078,0,0,6.75,20.94,0,15
1/24/2024,DIS_XB915,ZONA_EN6949,4,DIA,0.06,6655.9896,0,1800,418.0104,0,0,9,27.92,0,20
1/24/2024,DIS_MU573,ZONA_HD3706,6.5,DIA,0.06,6798.81085,5426.2195,2340,683.96965,14.04,14.04,0,0,0,0
1/24/2024,DIS_XB915,ZONA_DK3929,6,DIA,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
1/24/2024,DIS_XB915,ZONA_FK1800,6,NOCHE ,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
1/24/2024,DIS_XB915,ZONA_FK1800,6,NOCHE ,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
1/25/2024,DIS_XB915,ZONA_EN6949,6,DIA,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
1/25/2024,DIS_MU573,ZONA_HD3706,6,DIA,0.06,6275.8254,5008.818,2160,631.3566,12.96,12.96,0,0,0,0
1/25/2024,DIS_XB915,ZONA_EN6949,6,DIA,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
1/25/2024,DIS_XB915,ZONA_AF4921,6,DIA,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
1/25/2024,DIS_MU573,ZONA_HD3706,3,DIA,0.06,3137.9127,2504.409,1080,315.6783,6.48,6.48,0,0,0,0
1/25/2024,DIS_XB915,ZONA_FA6166,6,DIA,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
1/25/2024,DIS_XB915,ZONA_FA6166,6,DIA,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
1/26/2024,DIS_MU573,ZONA_HD3706,7,DIA,0.06,7321.7963,5843.621,2520,736.5827,15.12,15.12,0,0,0,0
1/26/2024,DIS_XB915,ZONA_MQ0726,6,DIA,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
1/26/2024,DIS_XB915,ZONA_SW1866,6,DIA,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
1/26/2024,DIS_XB915,ZONA_WB4773,6,DIA,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
1/26/2024,DIS_XB915,ZONA_WB4773,3,DIA,0.06,4991.9922,0,1350,313.5078,0,0,6.75,20.94,0,15
1/26/2024,DIS_XB915,ZONA_WB4773,3,DIA,0.06,4991.9922,0,1350,313.5078,0,0,6.75,20.94,0,15
1/26/2024,DIS_XB915,ZONA_SW1866,6,DIA,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
1/26/2024,DIS_XB915,ZONA_LX7642,6,NOCHE ,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
1/26/2024,DIS_YV593,ZONA_NS1924,3,NOCHE ,0.06,3299.9499,2428.884,960,388.1661,5.76,5.76,0,0,0,0
1/26/2024,DIS_XB915,ZONA_MU4918,6,NOCHE ,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
1/26/2024,DIS_XB915,ZONA_MU4918,2,NOCHE ,0.06,3327.9948,0,900,209.0052,0,0,4.5,13.96,0,10
1/26/2024,DIS_XB915,ZONA_AF4921,4,NOCHE ,0.06,6655.9896,0,1800,418.0104,0,0,9,27.92,0,20
1/26/2024,DIS_XB915,ZONA_AF4921,6,NOCHE ,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
1/27/2024,DIS_XB915,ZONA_XE6439,6,DIA,0.045,9839.8044,0,2700,771.1956,0,0,13.5,41.88,0,30
1/27/2024,DIS_MU573,ZONA_HD3706,6,DIA,0.045,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
1/27/2024,DIS_XB915,ZONA_BX2823,6,DIA,0.045,9839.8044,0,2700,771.1956,0,0,13.5,41.88,0,30
1/27/2024,DIS_MU573,ZONA_HD3706,2,DIA,0.045,2061.7318,1669.606,720,240.6622,4.32,4.32,0,0,0,0
1/27/2024,DIS_XB915,ZONA_IN3446,6,DIA,0.047,9859.0284,0,2700,751.9716,0,0,13.5,41.88,0,30
1/27/2024,DIS_XB915,ZONA_AA1184,6,NOCHE ,0.044,9830.1924,0,2700,780.8076,0,0,13.5,41.88,0,30
1/27/2024,DIS_XB915,ZONA_EN6949,6,NOCHE ,0.044,9830.1924,0,2700,780.8076,0,0,13.5,41.88,0,30
1/28/2024,DIS_NX500,ZONA_HD3706,4,DIA,0.046,4332.4316,3504.36,1280,485.6084,0,0,0,5.88,0,0
1/28/2024,DIS_XB915,ZONA_WK0341,6,DIA,0.046,9849.4164,0,2700,761.5836,0,0,13.5,41.88,0,30
1/28/2024,DIS_XB915,ZONA_MQ0726,6,DIA,0.046,9849.4164,0,2700,761.5836,0,0,13.5,41.88,0,30
1/28/2024,DIS_XB915,ZONA_MQ0726,6,DIA,0.044,9830.1924,0,2700,780.8076,0,0,13.5,41.88,0,30
1/28/2024,DIS_XB915,ZONA_VK9496,6,DIA,0.044,9830.1924,0,2700,780.8076,0,0,13.5,41.88,0,30
1/28/2024,DIS_XB915,ZONA_VK9496,4,NOCHE ,0.04,6527.8296,0,1800,546.1704,0,0,9,27.92,0,20
1/28/2024,DIS_XB915,ZONA_UB8372,4,NOCHE ,0.04,6527.8296,0,1800,546.1704,0,0,9,27.92,0,20
1/28/2024,DIS_XB915,ZONA_IN3446,6,NOCHE ,0.04,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
1/28/2024,DIS_XB915,ZONA_LL9920,6,NOCHE ,0.04,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
1/29/2024,DIS_MU573,ZONA_HD3706,5,DIA,0.0406,5132.1755,4174.015,1800,623.8095,10.8,10.8,0,0,0,0
1/29/2024,DIS_XB915,ZONA_BX2823,6,DIA,0.0406,9797.5116,0,2700,813.4884,0,0,13.5,41.88,0,30
1/29/2024,DIS_XB915,ZONA_EN6949,4,DIA,0.0406,6531.6744,0,1800,542.3256,0,0,9,27.92,0,20
1/29/2024,DIS_MU573,ZONA_HD3706,6,DIA,0.0406,6158.6106,5008.818,2160,748.5714,12.96,12.96,0,0,0,0
1/29/2024,DIS_XB915,ZONA_HD3706,1.5,DIA,0.0406,2449.3779,0,675,203.3721,0,0,3.375,10.47,0,7.5
1/29/2024,DIS_XB915,ZONA_MQ0726,4,DIA,0.0406,6531.6744,0,1800,542.3256,0,0,9,27.92,0,20
1/29/2024,DIS_XB915,ZONA_QR1846,6,NOCHE ,0.04,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
1/30/2024,DIS_XB915,ZONA_IN3446,6,NOCHE ,0.04,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
1/31/2024,DIS_XB915,ZONA_UD1102,6,DIA,0.045,9839.8044,0,2700,771.1956,0,0,13.5,41.88,0,30
1/31/2024,DIS_MU573,ZONA_HD3706,6.5,DIA,0.045,6700.62835,5426.2195,2340,782.15215,14.04,14.04,0,0,0,0
1/31/2024,DIS_XB915,ZONA_MQ0726,5,DIA,0.045,8199.837,0,2250,642.663,0,0,11.25,34.9,0,25
1/31/2024,DIS_XB915,ZONA_TQ3968,6,DIA,0.045,9839.8044,0,2700,771.1956,0,0,13.5,41.88,0,30
1/31/2024,DIS_XB915,ZONA_XE5461,4,DIA,0.05,6591.9096,0,1800,482.0904,0,0,9,27.92,0,20
1/31/2024,DIS_XB915,ZONA_UD1102,2,DIA,0.053,3305.5668,0,900,231.4332,0,0,4.5,13.96,0,10
1/31/2024,DIS_XB915,ZONA_SL8240,6,DIA,0.053,9916.7004,0,2700,694.2996,0,0,13.5,41.88,0,30
1/31/2024,DIS_XB915,ZONA_XY5255,6,NOCHE ,0.053,9916.7004,0,2700,694.2996,0,0,13.5,41.88,0,30
1/31/2024,DIS_BI322,ZONA_AD4091,6,NOCHE ,0.053,6233.5314,5008.818,2160,673.6506,12.96,12.96,0,0,0,0
1/31/2024,DIS_BI322,ZONA_AD4091,6,NOCHE ,0.053,6233.5314,5008.818,2160,673.6506,12.96,12.96,0,0,0,0
2/1/2024,DIS_UE958,ZONA_HD3706,6,DIA,0.06,5883.1968,4694.634,2640,883.3692,15.84,15.84,0,0,0,0
2/1/2024,DIS_UE958,ZONA_HD3706,6,DIA,0.06,5883.1968,4694.634,2640,883.3692,15.84,15.84,0,0,0,0
2/1/2024,DIS_BI322,ZONA_AD4091,6,DIA,0.06,6275.8254,5008.818,2160,631.3566,12.96,12.96,0,0,0,0
2/1/2024,DIS_UE958,ZONA_HD3706,6,DIA,0.06,5883.1968,4694.634,2640,883.3692,15.84,15.84,0,0,0,0
2/1/2024,DIS_UE958,ZONA_HD3706,6,DIA,0.06,5883.1968,4694.634,2640,883.3692,15.84,15.84,0,0,0,0
2/1/2024,DIS_UE958,ZONA_HD3706,3,DIA,0.06,2941.5984,2347.317,1320,441.6846,7.92,7.92,0,0,0,0
2/1/2024,DIS_MU573,ZONA_HD3706,6,DIA,0.056,6251.6574,5008.818,2160,655.5246,12.96,12.96,0,0,0,0
2/1/2024,DIS_MU573,ZONA_HD3706,3.5,DIA,0.056,3646.80015,2921.8105,1260,382.38935,7.56,7.56,0,0,0,0
2/1/2024,DIS_IO769,ZONA_ME5340,1.5,DIA,0.056,1873.32435,1232.568,315,158.55765,2.52,1.89,0,0,0,0
2/1/2024,DIS_XB915,ZONA_UD1102,6,DIA,0.056,9945.5364,0,2700,665.4636,0,0,13.5,41.88,0,30
2/1/2024,DIS_BI322,ZONA_AD4091,6,NOCHE ,0.056,6251.6574,5008.818,2160,655.5246,12.96,12.96,0,0,0,0
2/1/2024,DIS_XB915,ZONA_NS1924,4.5,NOCHE ,0.056,7459.1523,0,2025,499.0977,0,0,10.125,31.41,0,0
2/1/2024,DIS_XB915,ZONA_NS1924,5,NOCHE ,0.056,8287.947,0,2250,554.553,0,0,11.25,34.9,0,0
2/1/2024,DIS_XB915,ZONA_IN3446,6,NOCHE ,0.056,9945.5364,0,2700,665.4636,0,0,13.5,41.88,0,30
2/1/2024,DIS_BI322,ZONA_AD4091,6,NOCHE ,0.056,6251.6574,5008.818,2160,655.5246,12.96,12.96,0,0,0,0
2/1/2024,DIS_XB915,ZONA_IN3446,3,NOCHE ,0.056,4972.7682,0,1350,332.7318,0,0,6.75,20.94,0,15
2/1/2024,DIS_XB915,ZONA_SY3907,3,NOCHE ,0.056,4972.7682,0,1350,332.7318,0,0,6.75,20.94,0,15
2/1/2024,DIS_BI322,ZONA_AD4091,6,NOCHE ,0.056,6251.6574,5008.818,2160,655.5246,12.96,12.96,0,0,0,0
2/2/2024,DIS_XB915,ZONA_SY3907,6,DIA,0.056,9945.5364,0,2700,665.4636,0,0,13.5,41.88,0,30
2/2/2024,DIS_XB915,ZONA_EN6949,6,DIA,0.056,9945.5364,0,2700,665.4636,0,0,13.5,41.88,0,30
2/2/2024,DIS_YV593,ZONA_MQ9090,7,DIA,0.06,7699.8831,5667.396,2240,905.7209,13.44,13.44,0,0,0,0
2/2/2024,DIS_MU573,ZONA_CI7262,3,DIA,0.06,3137.9127,2504.409,1080,315.6783,6.48,6.48,0,0,0,0
2/2/2024,DIS_YV593,ZONA_MQ9090,3,DIA,0.06,3299.9499,2428.884,960,388.1661,5.76,5.76,0,0,0,0
2/2/2024,DIS_YV593,ZONA_ME5340,1.5,DIA,0.06,1649.97495,1214.442,480,194.08305,2.88,2.88,0,0,0,0
2/2/2024,DIS_XB915,ZONA_EN6949,6,DIA,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
2/2/2024,DIS_MU573,ZONA_ME5340,1.5,NOCHE ,0.055,1561.40385,1252.2045,540,165.39165,3.24,3.24,0,0,0,0
2/2/2024,DIS_XB915,ZONA_XY5255,6,NOCHE ,0.055,9935.9244,0,2700,675.0756,0,0,13.5,41.88,0,30
2/2/2024,DIS_BI322,ZONA_AD4091,6,NOCHE ,0.055,6245.6154,5008.818,2160,661.5666,12.96,12.96,0,0,0,0
2/3/2024,DIS_BI322,ZONA_RF8180,6,DIA,0.068,6324.1614,5008.818,2160,583.0206,12.96,12.96,0,0,0,0
2/3/2024,DIS_XB915,ZONA_MQ0726,4,DIA,0.06,6655.9896,0,1800,418.0104,0,0,9,27.92,0,20
2/3/2024,DIS_XB915,ZONA_GR0782,2,DIA,0.06,3327.9948,0,900,209.0052,0,0,4.5,13.96,0,10
2/3/2024,DIS_MU573,ZONA_HD3706,6,DIA,0.06,6275.8254,5008.818,2160,631.3566,12.96,12.96,0,0,0,0
2/3/2024,DIS_MU573,ZONA_HD3706,3,DIA,0.06,3137.9127,2504.409,1080,315.6783,6.48,6.48,0,0,0,0
2/3/2024,DIS_UE958,ZONA_HD3706,8,DIA,0.07,7919.7824,6259.512,3520,1102.3056,21.12,21.12,0,0,0,0
2/3/2024,DIS_XB915,ZONA_ZW9716,6,DIA,0.07,10080.1044,0,2700,530.8956,0,0,13.5,41.88,0,30
2/3/2024,DIS_UE958,ZONA_HD3706,8,DIA,0.07,7919.7824,6259.512,3520,1102.3056,21.12,21.12,0,0,0,0
2/3/2024,DIS_BI322,ZONA_AD4091,6,DIA,0.07,6336.2454,5008.818,2160,570.9366,12.96,12.96,0,0,0,0
2/3/2024,DIS_UE958,ZONA_HD3706,8,DIA,0.07,7919.7824,6259.512,3520,1102.3056,21.12,21.12,0,0,0,0
2/3/2024,DIS_UE958,ZONA_HD3706,3.5,DIA,0.07,3464.9048,2738.5365,1540,482.2587,9.24,9.24,0,0,0,0
2/3/2024,DIS_MU573,ZONA_ME5340,2,NOCHE ,0.06,2091.9418,1669.606,720,210.4522,4.32,4.32,0,0,0,0
2/3/2024,DIS_XB915,ZONA_PQ6267,6,NOCHE ,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
2/3/2024,DIS_BI322,ZONA_AD4091,6,NOCHE ,0.06,6275.8254,5008.818,2160,631.3566,12.96,12.96,0,0,0,0
2/3/2024,DIS_BI322,ZONA_AD4091,6,NOCHE ,0.06,6275.8254,5008.818,2160,631.3566,12.96,12.96,0,0,0,0
2/3/2024,DIS_BI322,ZONA_AD4091,5,NOCHE ,0.06,5229.8545,4174.015,1800,526.1305,10.8,10.8,0,0,0,0
2/4/2024,DIS_XB915,ZONA_MQ0726,4,DIA,0.06,6655.9896,0,1800,418.0104,0,0,9,27.92,0,20
2/4/2024,DIS_YV593,ZONA_MQ9090,3,DIA,0.06,3299.9499,2428.884,960,388.1661,5.76,5.76,0,0,0,0
2/4/2024,DIS_XB915,ZONA_EN6949,6,DIA,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
2/4/2024,DIS_YV593,ZONA_ME5340,2,DIA,0.06,2199.9666,1619.256,640,258.7774,3.84,3.84,0,0,0,0
2/4/2024,DIS_XB915,ZONA_XX2376,6,NOCHE ,0.055,9935.9244,0,2700,675.0756,0,0,13.5,41.88,0,30
2/4/2024,DIS_YV593,ZONA_NS1924,1.5,NOCHE ,0.055,1642.03245,1214.442,480,202.02555,2.88,2.88,0,0,0,0
2/4/2024,DIS_XB915,ZONA_VK9496,6,NOCHE ,0.055,9935.9244,0,2700,675.0756,0,0,13.5,41.88,0,30
2/4/2024,DIS_XB915,ZONA_SW1866,6,NOCHE ,0.055,9935.9244,0,2700,675.0756,0,0,13.5,41.88,0,30
2/4/2024,DIS_XB915,ZONA_IN3446,6,NOCHE ,0.055,9935.9244,0,2700,675.0756,0,0,13.5,41.88,0,30
2/5/2024,DIS_YV593,ZONA_CI7262,3,DIA,0.06,3299.9499,2428.884,960,388.1661,5.76,5.76,0,0,0,0
2/5/2024,DIS_XB915,ZONA_XX2376,6,DIA,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
2/5/2024,DIS_YV593,ZONA_HD3706,8,DIA,0.06,8799.8664,6477.024,2560,1035.1096,15.36,15.36,0,0,0,0
2/5/2024,DIS_XB915,ZONA_MQ0726,2,DIA,0.06,3327.9948,0,900,209.0052,0,0,4.5,13.96,0,10
2/5/2024,DIS_XB915,ZONA_YG2935,6,NOCHE ,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
2/6/2024,DIS_MU573,ZONA_ME5340,2,DIA,0.06,2091.9418,1669.606,720,210.4522,4.32,4.32,0,0,0,0
2/6/2024,DIS_MU573,ZONA_HD3706,8,DIA,0.06,8367.7672,6678.424,2880,841.8088,17.28,17.28,0,0,0,0
2/6/2024,DIS_XB915,ZONA_XE5461,6,DIA,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
2/6/2024,DIS_MU573,ZONA_HD3706,7,DIA,0.06,7321.7963,5843.621,2520,736.5827,15.12,15.12,0,0,0,0
2/6/2024,DIS_XB915,ZONA_QE4958,6,DIA,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
2/6/2024,DIS_YV593,ZONA_ME5340,1.5,NOCHE ,0.06,1649.97495,1214.442,480,194.08305,2.88,2.88,0,0,0,0
2/6/2024,DIS_XB915,ZONA_UR5654,6,NOCHE ,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
2/6/2024,DIS_MU573,ZONA_HD3706,2,NOCHE ,0.06,2091.9418,1669.606,720,210.4522,4.32,4.32,0,0,0,0
2/6/2024,DIS_XB915,ZONA_NS1924,2.5,NOCHE ,0.06,4159.9935,0,1125,261.2565,0,0,5.625,17.45,0,0
2/6/2024,DIS_XB915,ZONA_MU4918,6,NOCHE ,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
2/6/2024,DIS_XB915,ZONA_XE5461,6,NOCHE ,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
2/6/2024,DIS_XB915,ZONA_LF9560,6,NOCHE ,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
2/7/2024,DIS_XB915,ZONA_SW1866,6,DIA,0.065,10032.0444,0,2700,578.9556,0,0,13.5,41.88,0,30
2/7/2024,DIS_UE958,ZONA_HD3706,8,DIA,0.065,7882.0224,6259.512,3520,1140.0656,21.12,21.12,0,0,0,0
2/7/2024,DIS_UE958,ZONA_HD3706,8,DIA,0.065,7882.0224,6259.512,3520,1140.0656,21.12,21.12,0,0,0,0
2/7/2024,DIS_UE958,ZONA_HD3706,8,DIA,0.068,7904.6784,6259.512,3520,1117.4096,21.12,21.12,0,0,0,0
2/7/2024,DIS_UE958,ZONA_HD3706,7,DIA,0.07,6929.8096,5477.073,3080,964.5174,18.48,18.48,0,0,0,0
2/7/2024,DIS_UE958,ZONA_HD3706,5,DIA,0.07,4949.864,3912.195,2200,688.941,13.2,13.2,0,0,0,0
2/7/2024,DIS_MU573,ZONA_HD3706,8,DIA,0.07,8448.3272,6678.424,2880,761.2488,17.28,17.28,0,0,0,0
2/7/2024,DIS_XB915,ZONA_QE4958,6,DIA,0.065,10032.0444,0,2700,578.9556,0,0,13.5,41.88,0,30
2/7/2024,DIS_MU573,ZONA_WV6777,2,NOCHE ,0.065,2102.0118,1669.606,720,200.3822,4.32,4.32,0,0,0,0
2/8/2024,DIS_XB915,ZONA_TH4799,6,DIA,0.062,10003.2084,0,2700,607.7916,0,0,13.5,41.88,0,30
2/8/2024,DIS_MU573,ZONA_HD3706,8,DIA,0.062,8383.8792,6678.424,2880,825.6968,17.28,17.28,0,0,0,0
2/8/2024,DIS_MU573,ZONA_HD3706,8,DIA,0.056,8335.5432,6678.424,2880,874.0328,17.28,17.28,0,0,0,0
2/8/2024,DIS_XB915,ZONA_MU4918,6,DIA,0.056,9945.5364,0,2700,665.4636,0,0,13.5,41.88,0,30
2/8/2024,DIS_YV593,ZONA_WB4132,1,DIA,0.056,1095.7473,809.628,320,133.6247,1.92,1.92,0,0,0,0
2/8/2024,DIS_MU573,ZONA_HD3706,2,DIA,0.054,2079.8578,1669.606,720,222.5362,4.32,4.32,0,0,0,0
2/8/2024,DIS_XB915,ZONA_JP4241,6,NOCHE ,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
2/8/2024,DIS_XB915,ZONA_TL7635,6,NOCHE ,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
2/8/2024,DIS_XB915,ZONA_XR4567,3,NOCHE ,0.06,4991.9922,0,1350,313.5078,0,0,6.75,20.94,0,15
2/9/2024,DIS_XB915,ZONA_HU3313,6,DIA,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
2/9/2024,DIS_XB915,ZONA_LO8120,4,DIA,0.06,6655.9896,0,1800,418.0104,0,0,9,27.92,0,20
2/9/2024,DIS_XB915,ZONA_HU3313,2,DIA,0.06,3327.9948,0,900,209.0052,0,0,4.5,13.96,0,10
2/9/2024,DIS_XB915,ZONA_LO8120,6,DIA,0.06,9983.9844,0,2700,627.0156,0,0,13.5,41.88,0,30
2/9/2024,DIS_XB915,ZONA_SW1866,6,NOCHE ,0.079,10166.6124,0,2700,444.3876,0,0,13.5,41.88,0,30
2/9/2024,DIS_BI322,ZONA_QX8888,6,NOCHE ,0.077,6378.5394,5008.818,2160,528.6426,12.96,12.96,0,0,0,0
2/10/2024,DIS_BI322,ZONA_QX8888,6,DIA,0.062,6287.9094,5008.818,2160,619.2726,12.96,12.96,0,0,0,0
2/10/2024,DIS_UE958,ZONA_UU9505,3,DIA,0.062,2947.2624,2347.317,1320,436.0206,7.92,7.92,0,0,0,0
2/10/2024,DIS_UE958,ZONA_UU9505,2.5,DIA,0.06,2451.332,1956.0975,1100,368.0705,6.6,6.6,0,0,0,0
2/10/2024,DIS_BI322,ZONA_QX8888,6,DIA,0.06,6275.8254,5008.818,2160,631.3566,12.96,12.96,0,0,0,0
2/10/2024,DIS_MU573,ZONA_WB4132,3.5,DIA,0.06,3660.89815,2921.8105,1260,368.29135,7.56,7.56,0,0,0,0
2/10/2024,DIS_UE958,ZONA_WC0262,6,DIA,0.058,5871.8688,4694.634,2640,894.6972,15.84,15.84,0,0,0,0
2/10/2024,DIS_UE958,ZONA_WC0262,6,DIA,0.058,5871.8688,4694.634,2640,894.6972,15.84,15.84,0,0,0,0
2/10/2024,DIS_UE958,ZONA_WC0262,8,DIA,0.058,7829.1584,6259.512,3520,1192.9296,21.12,21.12,0,0,0,0
2/10/2024,DIS_XB915,ZONA_TO0092,5,DIA,0.056,8287.947,0,2250,554.553,0,0,11.25,34.9,0,25
2/10/2024,DIS_MU573,ZONA_SI7507,8,DIA,0.056,8335.5432,6678.424,2880,874.0328,17.28,17.28,0,0,0,0
2/10/2024,DIS_XB915,ZONA_MU4918,6,NOCHE ,0.058,9964.7604,0,2700,646.2396,0,0,13.5,41.88,0,30
